*********************************************
   COMPRESSIBLE TURBULENT CHANNEL DATA
   Contact to Jie Yao(jie.yao@ttu.edu) for questions.
   The data in this file was extracted from a direct numerical simulation of fully developed compressible turbulent channel flow.
*********************************************
 Reb	=	17000 
 Mb	= 	0.8
 Cf	=  	0.00516943581258460
 Retau  =   	9.089598661222100e+02
 Bq     =  	-0.0121270160312849


*****************************************************************************************************************************
y/h	y+	ys	u+	uvd	ut	urms	vrms	wrms	uvrms	T/Tw	rho/rhow
0.011334807133496	10.3028847745837	9.55666115522994	8.65595010607988	8.50838983766954	8.23193628132492	7.34836242501793	0.103098607232914	1.16879278788325	0.387506342956005	1.06110526510428	0.942422998393599
0.012334460434774	11.2115295054817	10.3647305205281	9.15719930231561	8.99434291309581	8.69777850543233	7.69300324289915	0.124847148596095	1.24485780769692	0.435209598814231	1.06390576780891	0.939899224951868
0.013354140950012	12.1383781701	11.1872820867726	9.62576719417915	9.44805399107437	9.13327536997024	7.95510425329538	0.148509577469801	1.31682701884481	0.480365202136444	1.06646875781649	0.937591615976542
0.014394228605943	13.0837761065902	12.0249341448933	10.0628110501116	9.87076421852035	9.5396054364212	8.14273695791373	0.173951510399398	1.38472318306533	0.522574251278554	1.06881218595437	0.935482080759571
0.015455109653794	14.0480744018164	12.8782565331605	10.469837407395	10.2640353131624	9.91822346478263	8.26470083125491	0.201020151024599	1.44855773849827	0.561630854292402	1.07095406012252	0.933553018806867
0.016537176737368	15.0316299532371	13.747777159791	10.8485713961987	10.6296240116437	10.2707533763864	8.32981164414272	0.229547189529194	1.5083471447786	0.597477872014624	1.07291194589049	0.931787671448741
0.01764082896016	16.0348055299121	14.6339887234696	11.2008524084262	10.969382630663	10.5989028896903	8.34646327254818	0.259352299014285	1.56412557873423	0.630166377209521	1.07470261024534	0.930170355411668
0.018766471951413	17.0579698325422	15.5373547143668	11.5285548392918	11.2851841722719	10.9043984915851	8.32238793173111	0.290246766338843	1.61595287975624	0.659821356296805	1.07634181214181	0.928686570855499
0.019914517930999	18.1014975524488	16.4583157406591	11.8335306404007	11.5788685978916	11.1889385603286	8.26455152983899	0.322037375708819	1.66391765827438	0.686614183689061	1.07784414600756	0.927323083306749
0.021085385773034	19.1657694293922	17.3972935980952	12.1175696784608	11.8522062372858	11.4541604997827	8.1791304145652	0.354529992590263	1.70813434661308	0.710742572343446	1.07922304050497	0.926067861327004
0.022279501068097	20.2511723081273	18.3546966792441	12.3823739701094	12.1068744713882	11.701619942326	8.07153664806621	0.387533101786102	1.74873730998932	0.732415168422287	1.08049070971605	0.924910085125714
0.023497296183941	21.3580991935892	19.3309227793276	12.6295424640461	12.3444444176884	11.9327780384256	7.94646494458671	0.420860675686187	1.78587339669081	0.751841352595821	1.08165823412615	0.923840030224537
0.024739210324575	22.4869493045951	20.3263627718209	12.8605635691987	12.5663749130399	12.1489956130232	7.80795632618142	0.454334893777667	1.81969830552757	0.769224201627187	1.08273559581834	0.922849010369096
0.02600568958759	23.6381281259516	21.3414031811692	13.0768132027206	12.77401164558	12.3515317522153	7.6594673613929	0.487787760937699	1.8503755575818	0.784756505681344	1.08373175771118	0.921929287628423
0.027297187019592	24.8120474588409	22.3764273514358	13.2795565720543	12.9685897229465	12.5415453541272	7.50394173748038	0.521062676377095	1.87807647127076	0.798618079693101	1.08465477853594	0.921073942903898
0.028614162669607	26.0091254693655	23.4318194564447	13.46995244053	13.151238502637	12.7200994235342	7.34387594050523	0.554015002403776	1.90297904812675	0.810974912355515	1.08551181354642	0.920276876302415
0.029957083640324	27.2297867351206	24.5079630808245	13.6490590784369	13.3229879115365	12.8881658329389	7.18137660798574	0.586512929946833	1.92526680913817	0.821978413952669	1.08630929853573	0.91953261704453
0.031326424137005	28.4744622896593	25.6052446613495	13.8178412900481	13.4847757056808	13.0466319961533	7.01820982929578	0.618437547140836	1.94512754626668	0.831765623276937	1.08705294835103	0.918836335182342
0.032722665513938	29.7435896647108	26.7240528163545	13.9771780098292	13.6374551828054	13.1963073747028	6.85583967478068	0.649683238558262	1.96274947926529	0.840460017871652	1.08774787790971	0.918183710087386
0.034146296318255	31.0376129300105	27.8647800440026	14.1278700164238	13.7818029378789	13.3379305237649	6.69545693933029	0.680157583257445	1.97831480947223	0.848172068580121	1.08839864366237	0.917570909272865
0.035597812330955	32.3569827305883	29.0278208877858	14.2706475221413	13.9185264310666	13.4721755934636	6.53800707436903	0.709781335681344	1.99199346098007	0.855000716065076	1.08900936802569	0.916994456333497
0.037077716604963	33.7021563213646	30.2135756775132	14.4061774293165	14.0482711928073	13.599659280778	6.38422650253627	0.738487627093981	2.00394082166443	0.861033430689688	1.08958369802269	0.916451283850201
0.038586519500056	35.0735975988933	31.4224485544543	14.535070095391	14.1716275092082	13.7209466334273	6.2346827468137	0.766221222548735	2.01429753063754	0.866347835350086	1.09012491920061	0.915938618836331
0.040124738714461	36.4717771300847	32.6548485020436	14.6578854440429	14.2891364473845	13.8365566618569	6.0898063557055	0.792937344509509	2.02318979071735	0.87101184176129	1.09063597869865	0.915453971255501
0.041692899312947	37.8971721777427	33.9111898757483	14.7751383987852	14.4012952028013	13.9469672749386	5.9499086635453	0.818600873050639	2.03072857383371	0.875084611820249	1.091119514957	0.914995106977792
0.043291533751222	39.3502667227362	35.191891039058	14.8873035754883	14.5085617106529	14.052619382257	5.81519305880891	0.843185770504019	2.0370097918472	0.878617627297533	1.09157792806403	0.914559982289353
0.044921181896426	40.8315514826266	36.4973767163424	14.9948191531268	14.6113584544011	14.1539205866102	5.68576892567777	0.86667448640847	2.04211756040327	0.881656331525621	1.09201335593291	0.914146773399319
0.046582391043513	42.3415239265641	37.8280754552357	15.098089739331	14.7100752929054	14.251247529309	5.56166912173656	0.889057054510517	2.04612805575811	0.884241829114477	1.09242775941854	0.913753791408031
0.04827571592733	43.8806882862593	39.1844227462433	15.1974883779486	14.805071458229	14.3449479080868	5.44286917329207	0.91032995338684	2.04911321136183	0.886412426637362	1.09282287960542	0.913379535168817
0.050001718730146	45.4495555628342	40.566858820255	15.293358056994	14.8966770621029	14.4353416189361	5.32930273465258	0.930495451091889	2.05114019901116	0.888204294707742	1.09320030533971	0.91302261965908
0.051760969084441	47.0486435293494	41.9758304581587	15.3860130816255	14.9851944666499	14.5227220859588	5.2208738755485	0.949560972102404	2.05226643529426	0.889651305938812	1.09356145719874	0.912681801490793
0.053554044070688	48.6784767287958	43.4117904405273	15.4757406591382	15.0708998490012	14.6073576299493	5.11746537672438	0.967539037901732	2.05253370638882	0.890784878087261	1.09390761467326	0.912355948666921
0.055381528209928	50.3395864673394	44.8751961984613	15.5628027889155	15.1540450493275	14.6894931028956	5.01894209583845	0.984446628303252	2.05196962493354	0.891633264022058	1.09423995858585	0.912044007249021
0.057244013450866	52.0325108025974	46.3665117346414	15.6474386263331	15.2348598668648	14.7693521778311	4.9251509357495	1.0003047648312	2.05059628312626	0.892221110263843	1.09455954478728	0.911745024905103
0.059142099151263	53.7577945267184	47.8862070190698	15.7298669126686	15.3135544125955	14.8471395515795	4.83592653924723	1.01513712677811	2.04843805903136	0.892569721554182	1.09486732875284	0.911458130499728
0.061076392053348	55.5159891440384	49.4347588488199	15.8102875306652	15.3903206227792	14.9230424125357	4.75110488466976	1.02896914736082	2.04552670369488	0.892698646851723	1.09516416185095	0.911182540012892
0.063047506253006	57.3076528430718	51.0126492257897	15.8888822672623	15.4653330108096	14.9972310391964	4.67053228246669	1.04182722780853	2.04190000220044	0.89262617306161	1.09545083079717	0.910917524919897
0.065056063162471	59.1333504625975	52.6203665305719	15.9658158844208	15.5387497108672	15.0698598410222	4.59405996033407	1.05373897266611	2.03759642591343	0.892368685432533	1.09572804196418	0.910662421600331
0.067102691466237	60.9936534515908	54.2584060032162	16.041237996981	15.6107142891632	15.1410691231416	4.52152823430905	1.06473369282498	2.03265288544277	0.89194000845815	1.09599642376114	0.910416634265129
0.069188027069935	62.8891398227478	55.9272664511971	16.1152850665637	15.681357660953	15.2109868012491	4.45275631871629	1.07484242627934	2.0271064921297	0.891352328826096	1.09625658129182	0.910179579780808
0.071312713041864	64.8203940993438	57.627454936758	16.1880822550353	15.7507998736833	15.2797303427269	4.38753545293967	1.08409801892336	2.02099197533252	0.890616267227453	1.09650902932075	0.909950752813843
0.073477399546904	66.7880072551616	59.359483577969	16.2597458947588	15.8191524742134	15.3474089425648	4.32563302840526	1.09253472192263	2.01433656053038	0.889740267804872	1.09675424568887	0.909729674225351
0.07568274377251	68.792576647222	61.1238698976727	16.3303859332789	15.8865208496451	15.4141258394942	4.26681352979173	1.10018762341467	2.00716322846648	0.888730463627114	1.096992671111	0.909515897246189
0.077929409846482	70.834705941041	62.9211361200439	16.4001065489935	15.953004821667	15.4799788647072	4.21086195165273	1.10709131547674	1.99949834853765	0.887593145248995	1.09722472168789	0.909308997840153
0.08021806874621	72.9150050281375	64.7518112508744	16.4690041888928	16.0186967828636	15.5450586609855	4.15759862104523	1.11327949493751	1.9913701559089	0.886336082471428	1.09745076127241	0.909108597002889
0.082549398199083	75.0340899355078	66.616429671013	16.5371649284611	16.0836791866843	15.6094461273777	4.10687884679305	1.11878504421721	1.98280639410432	0.884967601166171	1.09767112633497	0.908914343989707
0.084924082573742	77.1925827267801	68.515528861797	16.6046641764505	16.1480242724125	15.6732120582661	4.05857953968005	1.12364122810594	1.97383861638724	0.883494607446875	1.09788615140225	0.908725884666544
0.087342812761861	79.3911113947586	70.4496528254979	16.6715697386026	16.2117969930289	15.7364201565867	4.01257100777474	1.12788188274648	1.9644977849709	0.881921550538027	1.09809612949799	0.908542905792388
0.089806286050134	81.6303097450631	72.4193491004303	16.7379450956035	16.2750581438833	15.799130026297	3.96870928269575	1.1315413468994	1.95480772481017	0.880252703093994	1.0983013444869	0.908365093483251
0.092315205982135	83.9108172705657	74.425172752233	16.8038494897664	16.3378644501286	15.8613973846779	3.92685914217879	1.13465301087777	1.94479103563092	0.878494268621914	1.09850203217784	0.908192185826473
0.094870282209722	86.2332790163247	76.467682487087	16.8693356068086	16.4002663604621	15.9232717429481	3.88690327539078	1.13724807051319	1.93447288733303	0.876652336870232	1.09869842129974	0.908023922109779
0.097472230333654	88.5983454347113	78.54744482372	16.9344478780865	16.4623064346172	15.9847949316755	3.84873744291356	1.13935462472359	1.92388338791774	0.874730569437547	1.09889069451063	0.907860094215151
0.100121771733087	91.0066722304255	80.6650309490958	16.9992228730748	16.5240197213462	16.0460013702543	3.81226714932748	1.14099810395681	1.91306320598363	0.872731003354948	1.09907901969671	0.907700505485771
0.102819633383601	93.4589201950923	82.821015096129	17.0636907154053	16.585435110837	16.1069193604744	3.77739913734611	1.14220236464643	1.90205536537631	0.870657378114654	1.09926357167056	0.90754496299398
0.105566547663424	95.9557550311295	85.0159743693781	17.1278767639628	16.6465769385657	16.1675726767491	3.7440291518563	1.14299067235101	1.89089257971042	0.868515860493176	1.09944452425585	0.907393269214922
0.108363252147523	98.4978471645802	87.2504960046196	17.1918045849192	16.7074678203204	16.227983579952	3.712036454966	1.14338622560152	1.87960002055456	0.866311606260112	1.09962198162601	0.907245292669877
0.111210489389204	101.085871546597	89.5251691713562	17.2554994231803	16.7681319589239	16.2881758652296	3.68129717738596	1.14341130195753	1.86819620487231	0.864045323842362	1.09979605924012	0.907100888166253
0.114109006688888	103.72050744327	91.8405883761155	17.3189892788328	16.8285961700663	16.34817597877	3.65170062400086	1.14308602666087	1.8566852685806	0.861712050181128	1.09996685490899	0.906959935861199
0.117059555849727	106.402438213493	94.1973486424074	17.3823020000192	16.8888871127766	16.4080101474719	3.62315910454931	1.14242816190984	1.84505818703933	0.85930504018476	1.10013448747804	0.906822295304026
0.120062892919725	109.132351074558	96.5960487814333	17.4454597458495	16.9490260179046	16.4676992407522	3.59559834939279	1.14145556428556	1.83330006835807	0.856820924760901	1.10029906832299	0.906687841693734
0.123119777920011	111.91093685517	99.0372878867105	17.5084752674462	17.0090251482217	16.5272551721915	3.56892346062906	1.14018885508954	1.82140501390374	0.854260618284169	1.10046071825159	0.906556424490047
0.126230974558962	114.73888973559	101.521673811552	17.5713541239641	17.068889912844	16.5866832097739	3.54301003901188	1.13865171397474	1.80938624672006	0.851626138989054	1.10061950354155	0.906427948694319
0.129397249931813	117.616906974603	104.049807004381	17.6341014241568	17.1286252846698	16.6459879555503	3.51772507443306	1.13686840498696	1.7972677296358	0.84891698352661	1.10077556299244	0.90630224133551
0.132619374205469	120.545688623014	106.622299844692	17.6967266515825	17.1882403966661	16.705178383566	3.49294418319953	1.13486293125538	1.78507158393453	0.846129103037202	1.10092895450922	0.906179214448183
0.135898120288171	123.525937223396	109.239760804653	17.7592417174037	17.2477466858729	16.7642656232173	3.46857120257852	1.13265724369738	1.77280959147454	0.843256659921676	1.10107977554637	0.906058735268756
0.139234263483728	126.558357495794	111.902809241616	17.8216552270406	17.3071524383757	16.8232578901602	3.44455444166011	1.13027025662369	1.76048482093814	0.840296192340005	1.10122805532928	0.905940747900105
0.142628581129999	129.643656009124	114.612065371642	17.8839706317231	17.3664610307021	16.882158506487	3.42087064202812	1.12771774740731	1.74811308342721	0.837250959772285	1.10137382544488	0.90582518870956
0.146081852221342	132.782540837996	117.368156813583	17.9461902254729	17.4256747365486	16.9409698278634	3.39750015596995	1.12501271508477	1.73573765795392	0.834130652993879	1.10151707777723	0.905712041139717
0.149594857014754	135.975721204702	120.171701321505	18.0083186938665	17.4847981019807	16.9996962279528	3.37440386632239	1.12216518911144	1.72339950846727	0.830946169471146	1.10165788683828	0.905601220925441
0.153168376619405	139.223907106131	123.023310473616	18.0703613331111	17.5438362491437	17.0583425193747	3.35152237895043	1.1191833115653	1.71111616884926	0.827706701053498	1.10179637388871	0.905492610187723
0.15680319256935	142.527808925372	125.923598048041	18.1323209839527	17.6027919593589	17.1169112451808	3.32879118351861	1.11607397726039	1.6988976093281	0.824416705919057	1.1019326395141	0.905386110132371
0.160500086379134	145.888137027781	128.87316911138	18.1941988880731	17.661666487231	17.1754032728723	3.30615788070587	1.11284223552317	1.68675448135512	0.821077300156172	1.10206683873322	0.905281581549752
0.164259839082088	149.305601341311	131.872627417284	18.2559964136503	17.7204612029822	17.233819592516	3.28360052308646	1.10949011258014	1.67468986374348	0.817690079606769	1.10219912306412	0.905178892506686
0.168083230751102	152.780910920911	134.922594774675	18.3177139505211	17.7791765450846	17.2921606541033	3.26113479297225	1.10601815038199	1.66269345306656	0.814254801253634	1.1023295136796	0.905078025864532
0.171971040001669	156.314773496814	138.023688908332	18.3793497703377	17.8378109355155	17.3504248455184	3.23878641213946	1.10242757793946	1.65075635756242	0.810762251158914	1.10245804761385	0.904978945307803
0.175924043477037	159.907895006565	141.176525896256	18.440900722769	17.8963614425162	17.4086092085182	3.21655583378676	1.09872041357916	1.63889603316318	0.807197004344774	1.1025847616297	0.904881616198311
0.179943015315321	163.560979110641	144.381725036344	18.5023618957614	17.9548234585937	17.4667092143913	3.19442635090797	1.09489732564462	1.6271392237711	0.803548767341367	1.10270965938867	0.904786031157872
0.184028726598431	167.27472669155	147.639902929305	18.5637260469778	18.0131901602119	17.5247181201016	3.17238816665926	1.0909546790886	1.61547818738752	0.799816307396588	1.10283275332419	0.904692187392635
0.188181944782722	171.04983533632	150.951670594485	18.624987348889	18.0714560698184	17.5826304663782	3.1504210834377	1.08688555672024	1.60386263774102	0.796000518309394	1.10295407469738	0.904600070583431
0.192403433111287	174.886998802289	154.317642048615	18.6861452391777	18.1296207183758	17.6404458786861	3.12847025563584	1.08268481559435	1.59223952651956	0.792100240609459	1.10307361637127	0.90450969383783
0.196693950007831	178.786906466167	157.738432588391	18.747200684853	18.1876850921314	17.6981655055184	3.10648265417742	1.07834960688583	1.5806019035952	0.788115589818947	1.10319134505699	0.904421090617712
0.20105424845212	182.750242756341	161.214636802335	18.80815264822	18.2456482689866	17.7557883111828	3.08444022873091	1.07387788728359	1.56897321730765	0.784044754494941	1.10330731888938	0.904334213172324
0.205485075336995	186.777686568427	164.746844253872	18.8690059279089	18.3035148750842	17.813318778168	3.06233651535092	1.06927062679255	1.55736141314457	0.7798831498147	1.10342159336404	0.904249014408368
0.209987170807013	190.869910664124	168.335644719984	18.9297802458822	18.361303725058	17.8707755913941	3.04016890216808	1.06453248092761	1.54578008646295	0.77563375734964	1.10353418736773	0.904165467675637
0.21456126757877	195.02758105341	171.981615394617	18.9905066774718	18.4190444241935	17.9281880619308	3.01792119137595	1.05966811735603	1.53428462812936	0.771311018269115	1.10364515451247	0.904083519394861
0.219208090243036	199.251356360216	175.685330267371	19.0512170162204	18.4767672553202	17.9855862363784	2.99555139582986	1.05468086120954	1.52294581846416	0.76692639899453	1.10375452933406	0.904003132195599
0.223928354548844	203.541887171684	179.447357027633	19.1119363725861	18.5344961421968	18.0429938561916	2.97304724173316	1.04957625203881	1.51178247596114	0.762478356976873	1.10386234111355	0.903924272649939
0.228722766669719	207.89981537121	183.268247415849	19.1726797957137	18.5922454377132	18.1004250246026	2.95045660072122	1.04436626065135	1.50073727375813	0.757958456378577	1.10396865018127	0.903846865761826
0.233592022452296	212.325773455455	187.148545265485	19.2334529300814	18.6500205498715	18.1578849648119	2.92783434375962	1.03906843951483	1.48972797830669	0.753360117483367	1.10407350743719	0.903770836813002
0.238536806647576	216.8203838356	191.088797627399	19.2942565978747	18.7078223010423	18.2153745240254	2.90519813579858	1.03369865098393	1.47871235156054	0.748679162911277	1.10417690487707	0.903696160420389
0.243557792125167	221.384258123113	195.089553234564	19.3550898150047	18.7656497974605	18.2728929991454	2.88255873683431	1.02826202145718	1.46771996987247	0.743911291501119	1.10427879613225	0.903622865294827
0.248655639070862	226.017996400383	199.151353409298	19.415945503359	18.8234963544383	18.3304339508894	2.85993897133573	1.02274991446419	1.45681522274967	0.739055036193689	1.10437914009407	0.903551000983859
0.253830994167966	230.722186476582	203.274715216411	19.4768029222843	18.8813423017725	18.3879778169139	2.8373517246301	1.0171480696468	1.44600303117265	0.734116790429053	1.10447796426531	0.903480570264173
0.259084489762858	235.497403129189	207.460128110816	19.5376283534515	18.9391556347691	18.4454925351386	2.81479549874279	1.0114449047987	1.43521632709579	0.729102288013156	1.10457536368811	0.903411517240093
0.264416743015277	240.344207331637	211.708057547683	19.5983860308426	18.9969024030064	18.5029439532165	2.79225231917628	1.00563264526286	1.4244004998449	0.724009822288191	1.1046714734018	0.903343744165416
0.269828355033928	245.263145467615	216.018975490121	19.6590484239086	19.0545564857671	18.5603059829322	2.76967330407483	0.999710402363879	1.41351033767674	0.718835817515019	1.10476633566131	0.90327721806267
0.275319909998017	250.254748532577	220.39335697824	19.7196030924128	19.1121061068866	18.6175670258711	2.7469647188188	0.993686029535036	1.40246048527267	0.713579529060566	1.10485991620528	0.903211951316847
0.280891974265409	255.319531323089	224.831664803144	19.7800602087659	19.1695609814308	18.6747368807353	2.72400784054668	0.987569568792837	1.39117760329496	0.708241298723445	1.10495217474351	0.903147957556294
0.286545095468126	260.457991614684	229.334352294217	19.8404527827458	19.22695252677	18.7318470010482	2.70076536395482	0.981366258887547	1.3796217834513	0.702820704644503	1.10504305666252	0.903085267970495
0.292279801596016	265.670609328941	233.90184199117	19.9008205770406	19.2843185737625	18.7889350233854	2.67730590285346	0.975075111539116	1.36775687500272	0.697314946233685	1.10513257929324	0.903023874895165
0.29809660006941	270.957845690577	238.534539243036	19.9611881761897	19.3416825260992	18.8460242204788	2.65368872444083	0.968687581890617	1.35557865470999	0.691721098987312	1.10522076359191	0.902963768174709
0.303995976801717	276.320142375379	243.232844561973	20.0215559699226	19.3990447964819	18.9031151347168	2.62991493352965	0.96218606933437	1.34312382700737	0.686038809427255	1.10530760493094	0.902904997101309
0.309978395252913	281.757920649865	247.997098310088	20.0819073244096	19.4563896193781	18.9601916888577	2.6059853305447	0.955545652260024	1.33042047276419	0.680266515142868	1.1053932451702	0.902847476407051
0.316044295474977	287.271580503623	252.827666504177	20.1422182785248	19.5136942708031	19.0172314210214	2.58191969124881	0.948742114992461	1.31747489368373	0.674402531675243	1.10547767924039	0.902791272903319
0.322194093150366	292.861499775324	257.724857659029	20.2024606450653	19.570932011123	19.0742074128144	2.55771534681278	0.941761175062324	1.30428172475477	0.668442143969244	1.1055610098862	0.902736311002334
0.328428178624703	298.528033273472	262.688996307337	20.2625996675207	19.6280698625436	19.1310869628629	2.53337360882513	0.934604499292827	1.29081320871911	0.662385262550389	1.10564321476026	0.902682622232078
0.334746915934896	304.271511893006	267.720363708503	20.3225934792335	19.6850680928828	19.1878303778039	2.50893607584776	0.927285250791254	1.27706317027978	0.656243885189715	1.10572432234138	0.902630143163971
0.341150641833986	310.092241728926	272.819233499734	20.3824095167213	19.7418958110779	19.2444069229388	2.48439782734962	0.919823085311568	1.26309130416236	0.650026846151834	1.10580432065145	0.902578858587562
0.347639664814074	315.99050318817	277.985857576466	20.4420462525299	19.7985516119828	19.3008152198259	2.45967583905077	0.912242349964774	1.24897848548727	0.643732168007476	1.10588317999302	0.902528733940395
0.354214264128734	321.966550101031	283.220497123074	20.5015253865182	19.8550561579975	19.3570762074764	2.43468030058485	0.904564188069946	1.23480248720905	0.637354542718125	1.10596078546094	0.902479834706042
0.360874688816403	328.020608833452	288.523349318024	20.5608602991872	19.9114222049844	19.4132025055689	2.40933934441145	0.896802270650499	1.22060826278025	0.630888093891435	1.10603714823534	0.902432113885512
0.367621156726269	334.152877401601	293.894581596187	20.6200434114603	19.9676425959866	19.4691868571917	2.38361908173245	0.888964545040843	1.20639075378697	0.624322189993074	1.10611230934777	0.902385532650863
0.374453853548253	340.363524590166	299.334329422078	20.6790650919405	20.0237082229601	19.5250200007907	2.35757970137579	0.881053169444869	1.1921384966656	0.617645315648728	1.1061863213501	0.902340031687994
0.381372931848755	346.652689075879	304.842698707847	20.7379320838192	20.0796255309552	19.5807081394523	2.33133536264853	0.87306758013708	1.17783845577671	0.610853445302678	1.1062592578647	0.902295565078728
0.388378510113839	353.020478557818	310.419779010876	20.7966599428677	20.1354093341353	19.6362659301286	2.30499672933201	0.865002694346996	1.16352855427781	0.603961369403376	1.10633114759403	0.902252101629879
0.395470671801655	359.466968896092	316.065709560736	20.8552592056779	20.1910696834102	19.6917040524116	2.27860796861056	0.856845589335503	1.14932758488052	0.59699708749928	1.10640182713453	0.902209819166026
0.402649464405883	365.992203260551	321.780487622478	20.9137414424279	20.2466176070575	19.747033020661	2.2520938378634	0.848582614920801	1.1353724047108	0.589974182190576	1.10647143868423	0.902168606647187
0.409914898532079	372.596191291218	327.564150770504	20.9721277431326	20.302073176483	19.8022730491582	2.22536369045224	0.840203371806258	1.12173048104052	0.582877504135226	1.1065399437806	0.902128532191799
0.417266946988813	379.278908272175	333.416668697349	21.0304344078343	20.3574519110163	19.8574394491332	2.19835988193302	0.831698999946826	1.10830417778905	0.575676870902372	1.10660739337907	0.90208955889461
0.424705543895575	386.040294320682	339.337988152578	21.0886488770416	20.4127419186475	19.912520305478	2.17104060137986	0.823066979254993	1.09488741382874	0.568357249606458	1.10667381882067	0.902051671979805
0.432230583809408	392.880253593324	345.328046208972	21.1467193997243	20.4678940868706	19.9674668212457	2.14344919190155	0.814303981643421	1.08130953738943	0.560935607502819	1.1067391925583	0.9020148996295
0.439841920872323	399.798653511043	351.386762532942	21.2045633600343	20.522829994723	20.0222011139448	2.11573020023013	0.805398644371651	1.0674943945001	0.553445969871497	1.10680345867069	0.901979304423608
0.447539367981533	406.795324004912	357.514068783397	21.262094558307	20.5774678264696	20.0766422846562	2.08804046182107	0.796342726574955	1.05344207245755	0.545902633706134	1.10686645849363	0.901945037559314
0.455322695984591	413.870056784557	363.709763264229	21.3192606271618	20.631757898187	20.1307405190181	2.0604825947051	0.787141191556	1.03918933231866	0.538289101482544	1.10692826982775	0.901912019331966
0.463191632901555	421.022604631125	369.973639514141	21.3760631163636	20.6857017310156	20.1844972878547	2.03308114514417	0.777806837454595	1.02479091237582	0.530582287549793	1.10698889397131	0.901880228062467
0.471145863176279	428.252680716744	376.305465311468	21.4325446923382	20.7393398918933	20.2379530487353	2.0057901641662	0.768350507278546	1.01029729703487	0.522772506663942	1.10704831112646	0.901849657897778
0.479185026958986	435.559957952408	382.704949780314	21.4887583522915	20.7927227543851	20.2911578402206	1.97850763775126	0.758774799796742	0.99577874621703	0.514863755797834	1.10710656501383	0.901820266928232
0.487308719422251	442.944068366235	389.171802812948	21.5447443448223	20.8458885833007	20.3441499473729	1.95106987639819	0.749088327045321	0.981286838374233	0.506862445556603	1.10716360971871	0.901792076436877
0.49551649011254	450.404602514042	395.705647169233	21.600522014285	20.8988557876112	20.3969474478902	1.92334696286563	0.739314785148562	0.96681437538787	0.498776633796539	1.10721950269612	0.901764995472009
0.503807842339451	457.941108924187	402.306025159495	21.6560909475411	20.9516240083511	20.4495493786925	1.895334251683	0.729481849391571	0.952337429351935	0.490616202183075	1.10727438786818	0.901738851685608
